TRANSACTION_ID;TX_DATETIME;CUSTOMER_ID;TERMINAL_ID;TX_AMOUNT;TX_TIME_SECONDS;TX_TIME_DAYS;TX_FRAUD;TX_FRAUD_SCENARIO
12304;2018-04-07 17:33:41;898;90;36.46;581621;6;1;2
12305;2018-04-07 17:33:42;355;477;27.54;581622;6;0;0
12306;2018-04-07 17:34:19;392;134;63.6;581659;6;0;0
12307;2018-04-07 17:36:16;68;112;47.19;581776;6;0;0
12308;2018-04-07 17:39:04;833;479;15.93;581944;6;0;0
12309;2018-04-07 17:39:37;40;31;36.17;581977;6;0;0
12310;2018-04-07 17:40:17;94;223;69.08;582017;6;0;0
12311;2018-04-07 17:45:02;387;240;165.04;582302;6;0;0
12312;2018-04-07 17:46:33;726;370;80.58;582393;6;0;0
12313;2018-04-07 17:46:49;335;166;38.89;582409;6;0;0
12314;2018-04-07 17:47:34;97;136;9.65;582454;6;0;0
12315;2018-04-07 17:48:18;799;368;5.12;582498;6;0;0
12316;2018-04-07 17:48:24;95;357;104.74;582504;6;0;0
12317;2018-04-07 17:48:28;927;415;64.87;582508;6;0;0
12318;2018-04-07 17:49:16;230;367;8.13;582556;6;0;0
12319;2018-04-07 17:50:29;712;31;14.1;582629;6;0;0
12320;2018-04-07 17:50:59;830;134;93.02;582659;6;0;0
12321;2018-04-07 17:51:08;407;69;29.36;582668;6;0;0
12322;2018-04-07 17:52:39;239;216;72.19;582759;6;0;0
12323;2018-04-07 17:52:46;866;175;79.53;582766;6;0;0
12324;2018-04-07 17:53:25;162;363;44.29;582805;6;0;0
12325;2018-04-07 17:53:39;838;218;14.81;582819;6;0;0
12326;2018-04-07 17:54:42;759;323;65.13;582882;6;0;0
12327;2018-04-07 17:54:56;250;220;78.52;582896;6;0;0
12328;2018-04-07 17:55:16;594;20;39.44;582916;6;0;0
12329;2018-04-07 17:55:28;757;150;45.9;582928;6;0;0
12330;2018-04-07 17:55:30;724;412;96.97;582930;6;0;0
12331;2018-04-07 17:55:53;829;375;6.04;582953;6;0;0
12332;2018-04-07 17:57:18;131;269;46.6;583038;6;0;0
12333;2018-04-07 17:58:15;765;186;15.73;583095;6;0;0
12334;2018-04-07 17:59:54;676;16;17.75;583194;6;0;0
12335;2018-04-07 18:00:04;853;91;6.48;583204;6;0;0
12336;2018-04-07 18:00:49;924;461;14.28;583249;6;0;0
12337;2018-04-07 18:03:12;842;198;13.1;583392;6;0;0
12338;2018-04-07 18:03:29;987;172;66.94;583409;6;0;0
12339;2018-04-07 18:03:44;48;302;119.27;583424;6;0;0
12340;2018-04-07 18:03:57;303;317;31.58;583437;6;0;0
12341;2018-04-07 18:04:36;264;21;66.94;583476;6;0;0
12342;2018-04-07 18:04:42;429;159;32.78;583482;6;0;0
12343;2018-04-07 18:04:42;441;75;85.92;583482;6;0;0
12344;2018-04-07 18:05:42;442;146;87.13;583542;6;0;0
12345;2018-04-07 18:06:45;392;446;32.8;583605;6;0;0
12346;2018-04-07 18:07:20;162;363;57.31;583640;6;0;0
12347;2018-04-07 18:10:01;214;157;11.9;583801;6;0;0
12348;2018-04-07 18:10:45;215;97;39.35;583845;6;0;0
12349;2018-04-07 18:11:01;209;218;4.18;583861;6;0;0
12350;2018-04-07 18:11:33;741;476;12.51;583893;6;0;0
12351;2018-04-07 18:11:48;440;42;30.1;583908;6;0;0
12352;2018-04-07 18:14:04;714;58;83.61;584044;6;0;0
12353;2018-04-07 18:14:08;315;77;41.96;584048;6;0;0
12354;2018-04-07 18:14:55;832;268;100.78;584095;6;0;0
12355;2018-04-07 18:15:56;557;376;72.35;584156;6;0;0
12356;2018-04-07 18:16:43;170;319;10.02;584203;6;0;0
12357;2018-04-07 18:17:12;1;378;81.96;584232;6;0;0
12358;2018-04-07 18:17:24;938;494;51.33;584244;6;0;0
12359;2018-04-07 18:17:31;830;309;125.12;584251;6;0;0
12360;2018-04-07 18:18:42;239;115;70.72;584322;6;0;0
12361;2018-04-07 18:19:42;725;89;120.24;584382;6;0;0
12362;2018-04-07 18:20:14;531;316;35.28;584414;6;0;0
12363;2018-04-07 18:21:15;450;424;95.31;584475;6;0;0
12364;2018-04-07 18:21:25;617;137;6.86;584485;6;0;0
12365;2018-04-07 18:21:35;628;159;43.51;584495;6;0;0
12366;2018-04-07 18:24:14;652;271;132.86;584654;6;0;0
12367;2018-04-07 18:24:20;505;476;36.64;584660;6;0;0
12368;2018-04-07 18:25:24;970;33;111.8;584724;6;0;0
12369;2018-04-07 18:25:31;361;381;99.71;584731;6;0;0
12370;2018-04-07 18:29:32;927;415;68.36;584972;6;0;0
12371;2018-04-07 18:32:11;647;134;20.26;585131;6;0;0
12372;2018-04-07 18:32:46;966;403;72.42;585166;6;0;0
12373;2018-04-07 18:34:50;62;418;43.41;585290;6;0;0
12374;2018-04-07 18:35:37;473;137;19.76;585337;6;0;0
12375;2018-04-07 18:35:38;153;327;7.99;585338;6;0;0
12376;2018-04-07 18:36:21;5;200;47.04;585381;6;0;0
12377;2018-04-07 18:37:35;824;348;24.92;585455;6;0;0
12378;2018-04-07 18:37:56;781;121;27.95;585476;6;0;0
12379;2018-04-07 18:39:18;577;484;70.61;585558;6;0;0
12380;2018-04-07 18:39:38;566;461;51.78;585578;6;0;0
12381;2018-04-07 18:39:53;336;458;13.03;585593;6;0;0
12382;2018-04-07 18:39:57;139;445;97.94;585597;6;0;0
12383;2018-04-07 18:40:01;41;261;0.54;585601;6;0;0
12384;2018-04-07 18:43:36;744;399;81.89;585816;6;0;0
12385;2018-04-07 18:45:29;39;260;36.74;585929;6;0;0
12386;2018-04-07 18:45:51;559;203;24.07;585951;6;0;0
12387;2018-04-07 18:46:31;716;475;36.61;585991;6;0;0
12388;2018-04-07 18:46:55;234;381;38.97;586015;6;0;0
12389;2018-04-07 18:47:06;582;491;107.2;586026;6;0;0
12390;2018-04-07 18:47:42;119;481;209.23;586062;6;0;0
12391;2018-04-07 18:48:14;17;363;60.85;586094;6;0;0
12392;2018-04-07 18:49:41;332;108;28.06;586181;6;0;0
12393;2018-04-07 18:50:33;946;141;86.81;586233;6;0;0
12394;2018-04-07 18:51:52;455;68;11.34;586312;6;0;0
12395;2018-04-07 18:53:17;423;35;17.54;586397;6;0;0
12396;2018-04-07 18:53:32;351;261;19.51;586412;6;0;0
12397;2018-04-07 18:54:58;375;285;31.98;586498;6;0;0
12398;2018-04-07 18:59:56;403;134;89.64;586796;6;0;0
12399;2018-04-07 19:01:05;632;74;25.1;586865;6;0;0
12400;2018-04-07 19:01:30;339;187;63.01;586890;6;0;0
12401;2018-04-07 19:02:51;623;422;59.16;586971;6;0;0
12402;2018-04-07 19:03:03;447;219;117.43;586983;6;0;0
12403;2018-04-07 19:03:20;829;258;10.36;587000;6;0;0
12404;2018-04-07 19:04:45;534;158;52.08;587085;6;0;0
12405;2018-04-07 19:05:53;344;194;31.92;587153;6;0;0
12406;2018-04-07 19:11:00;867;352;59.86;587460;6;0;0
12407;2018-04-07 19:11:48;419;90;18.32;587508;6;1;2
12408;2018-04-07 19:13:42;102;437;1.61;587622;6;0;0
12409;2018-04-07 19:14:22;62;418;49.36;587662;6;0;0
12410;2018-04-07 19:14:40;158;419;143.18;587680;6;0;0
12411;2018-04-07 19:17:12;989;388;67.17;587832;6;0;0
12412;2018-04-07 19:19:46;319;495;64.45;587986;6;0;0
12413;2018-04-07 19:20:16;740;142;51.81;588016;6;0;0
12414;2018-04-07 19:20:43;128;439;57.4;588043;6;0;0
12415;2018-04-07 19:22:38;173;452;80.03;588158;6;0;0
12416;2018-04-07 19:22:55;168;262;48.52;588175;6;0;0
12417;2018-04-07 19:23:18;389;89;74.0;588198;6;0;0
12418;2018-04-07 19:26:27;158;115;34.14;588387;6;0;0
12419;2018-04-07 19:27:09;555;133;7.66;588429;6;0;0
12420;2018-04-07 19:28:27;675;429;83.68;588507;6;0;0
12421;2018-04-07 19:30:39;501;154;97.17;588639;6;0;0
12422;2018-04-07 19:31:00;732;152;25.36;588660;6;1;2
12423;2018-04-07 19:31:20;83;7;82.44;588680;6;0;0
12424;2018-04-07 19:32:56;367;18;11.73;588776;6;0;0
12425;2018-04-07 19:34:21;738;375;8.49;588861;6;0;0
12426;2018-04-07 19:35:50;714;58;17.96;588950;6;0;0
12427;2018-04-07 19:37:20;865;462;13.78;589040;6;0;0
12428;2018-04-07 19:38:27;620;118;39.7;589107;6;0;0
12429;2018-04-07 19:39:01;803;204;45.7;589141;6;0;0
12430;2018-04-07 19:39:37;53;141;9.78;589177;6;0;0
12431;2018-04-07 19:40:44;235;347;6.7;589244;6;0;0
12432;2018-04-07 19:42:10;736;223;45.48;589330;6;0;0
12433;2018-04-07 19:43:08;9;415;71.0;589388;6;0;0
12434;2018-04-07 19:43:09;899;75;116.29;589389;6;0;0
12435;2018-04-07 19:44:22;968;203;86.24;589462;6;0;0
12436;2018-04-07 19:45:42;688;462;123.53;589542;6;0;0
12437;2018-04-07 19:45:45;454;454;44.93;589545;6;0;0
12438;2018-04-07 19:46:00;94;10;68.64;589560;6;0;0
12439;2018-04-07 19:46:22;993;216;9.27;589582;6;0;0
12440;2018-04-07 19:50:46;330;284;6.85;589846;6;0;0
12441;2018-04-07 19:51:02;605;85;29.86;589862;6;0;0
12442;2018-04-07 19:51:22;708;404;20.17;589882;6;0;0
12443;2018-04-07 19:52:16;22;99;52.39;589936;6;0;0
12444;2018-04-07 19:52:18;589;226;79.47;589938;6;0;0
12445;2018-04-07 19:52:49;910;436;43.83;589969;6;0;0
12446;2018-04-07 19:57:33;297;248;84.26;590253;6;0;0
12447;2018-04-07 19:59:39;650;93;121.95;590379;6;0;0
12448;2018-04-07 20:02:21;209;218;20.83;590541;6;0;0
12449;2018-04-07 20:02:39;815;393;48.79;590559;6;0;0
12450;2018-04-07 20:04:45;632;74;8.15;590685;6;0;0
12451;2018-04-07 20:05:39;614;366;20.85;590739;6;0;0
12452;2018-04-07 20:06:39;429;159;23.65;590799;6;0;0
12453;2018-04-07 20:08:19;551;86;66.08;590899;6;0;0
12454;2018-04-07 20:09:12;261;123;46.16;590952;6;0;0
12455;2018-04-07 20:09:13;2;316;66.75;590953;6;0;0
12456;2018-04-07 20:09:33;323;68;13.18;590973;6;0;0
12457;2018-04-07 20:12:45;937;368;63.14;591165;6;0;0
12458;2018-04-07 20:13:20;173;452;76.96;591200;6;0;0
12459;2018-04-07 20:13:44;297;339;74.58;591224;6;0;0
12460;2018-04-07 20:13:58;782;299;18.42;591238;6;0;0
12461;2018-04-07 20:15:26;284;56;49.97;591326;6;0;0
12462;2018-04-07 20:16:12;121;163;28.54;591372;6;0;0
12463;2018-04-07 20:17:01;367;300;8.1;591421;6;0;0
12464;2018-04-07 20:21:42;789;378;53.96;591702;6;0;0
12465;2018-04-07 20:21:42;811;333;82.08;591702;6;0;0
12466;2018-04-07 20:21:52;524;349;58.42;591712;6;0;0
12467;2018-04-07 20:22:41;161;408;135.15;591761;6;0;0
12468;2018-04-07 20:23:25;69;248;51.2;591805;6;0;0
12469;2018-04-07 20:25:58;605;371;46.59;591958;6;0;0
12470;2018-04-07 20:27:37;392;134;35.29;592057;6;0;0
12471;2018-04-07 20:33:26;159;470;55.4;592406;6;0;0
12472;2018-04-07 20:33:44;267;290;8.05;592424;6;0;0
12473;2018-04-07 20:38:41;337;475;40.14;592721;6;0;0
12474;2018-04-07 20:38:45;211;377;111.16;592725;6;0;0
12475;2018-04-07 20:39:40;934;213;44.91;592780;6;0;0
12476;2018-04-07 20:44:43;140;426;48.96;593083;6;0;0
12477;2018-04-07 20:44:47;742;111;15.5;593087;6;0;0
12478;2018-04-07 20:48:28;668;427;69.79;593308;6;0;0
12479;2018-04-07 20:51:56;380;124;118.46;593516;6;0;0
12480;2018-04-07 20:54:54;940;195;7.61;593694;6;1;2
12481;2018-04-07 20:55:52;66;300;37.24;593752;6;0;0
12482;2018-04-07 20:55:58;726;370;352.45;593758;6;1;3
12483;2018-04-07 20:57:40;742;36;27.71;593860;6;0;0
12484;2018-04-07 20:57:50;947;90;39.86;593870;6;1;2
12485;2018-04-07 20:58:06;149;446;46.66;593886;6;0;0
12486;2018-04-07 21:02:11;795;64;40.97;594131;6;0;0
12487;2018-04-07 21:05:58;917;469;0.11;594358;6;0;0
12488;2018-04-07 21:09:30;400;316;61.96;594570;6;0;0
12489;2018-04-07 21:11:03;809;100;58.03;594663;6;0;0
12490;2018-04-07 21:11:51;312;38;76.35;594711;6;0;0
12491;2018-04-07 21:12:53;975;423;19.3;594773;6;0;0
12492;2018-04-07 21:13:22;214;152;15.62;594802;6;1;2
12493;2018-04-07 21:13:52;717;253;38.01;594832;6;0;0
12494;2018-04-07 21:14:03;843;89;73.71;594843;6;0;0
12495;2018-04-07 21:15:41;744;469;38.9;594941;6;0;0
12496;2018-04-07 21:18:12;320;278;4.11;595092;6;0;0
12497;2018-04-07 21:18:13;409;359;52.53;595093;6;0;0
12498;2018-04-07 21:22:11;892;450;71.18;595331;6;0;0
12499;2018-04-07 21:25:13;328;440;112.67;595513;6;0;0
12500;2018-04-07 21:31:45;769;269;60.63;595905;6;0;0
12501;2018-04-07 21:32:13;332;108;48.71;595933;6;0;0
12502;2018-04-07 21:34:46;370;466;7.11;596086;6;0;0
12503;2018-04-07 21:36:05;139;138;80.59;596165;6;0;0
12504;2018-04-07 21:36:10;449;448;68.05;596170;6;1;2
12505;2018-04-07 21:38:59;620;239;95.58;596339;6;0;0
12506;2018-04-07 21:40:39;497;113;19.22;596439;6;0;0
12507;2018-04-07 21:40:56;365;261;33.25;596456;6;0;0
12508;2018-04-07 21:42:16;742;14;65.72;596536;6;0;0
12509;2018-04-07 21:46:17;148;287;15.18;596777;6;0;0
12510;2018-04-07 21:49:57;912;335;64.51;596997;6;0;0
12511;2018-04-07 21:54:12;74;320;154.46;597252;6;0;0
12512;2018-04-07 21:55:36;923;226;66.91;597336;6;0;0
12513;2018-04-07 21:57:08;356;487;24.45;597428;6;0;0
12514;2018-04-07 21:58:39;483;247;27.56;597519;6;0;0
12515;2018-04-07 21:59:23;483;247;14.88;597563;6;0;0
12516;2018-04-07 21:59:35;947;76;140.95;597575;6;0;0
12517;2018-04-07 21:59:44;191;170;115.27;597584;6;0;0
12518;2018-04-07 22:02:40;665;117;32.8;597760;6;0;0
12519;2018-04-07 22:04:12;829;258;1.51;597852;6;0;0
12520;2018-04-07 22:07:08;212;102;40.46;598028;6;0;0
12521;2018-04-07 22:10:01;900;450;67.48;598201;6;0;0
12522;2018-04-07 22:13:36;694;273;13.17;598416;6;0;0
12523;2018-04-07 22:16:21;619;161;58.5;598581;6;0;0
12524;2018-04-07 22:19:20;933;418;80.61;598760;6;0;0
12525;2018-04-07 22:19:50;769;474;24.1;598790;6;0;0
12526;2018-04-07 22:20:05;719;482;81.53;598805;6;0;0
12527;2018-04-07 22:21:53;266;493;10.85;598913;6;0;0
12528;2018-04-07 22:23:26;873;189;6.32;599006;6;0;0
12529;2018-04-07 22:25:37;779;49;106.34;599137;6;0;0
12530;2018-04-07 22:25:58;414;233;37.09;599158;6;0;0
12531;2018-04-07 22:29:15;855;113;49.33;599355;6;0;0
12532;2018-04-07 22:30:59;349;65;122.32;599459;6;0;0
12533;2018-04-07 22:34:03;248;166;89.58;599643;6;0;0
12534;2018-04-07 22:44:31;758;250;17.23;600271;6;0;0
12535;2018-04-07 22:54:47;118;81;10.86;600887;6;0;0
12536;2018-04-07 22:57:14;531;316;36.65;601034;6;0;0
12537;2018-04-07 23:09:27;981;372;55.34;601767;6;0;0
12538;2018-04-07 23:13:40;328;37;47.46;602020;6;0;0
12539;2018-04-07 23:14:43;546;267;26.32;602083;6;0;0
12540;2018-04-07 23:14:44;389;89;79.86;602084;6;0;0
12541;2018-04-07 23:17:51;183;389;56.55;602271;6;0;0
12542;2018-04-07 23:21:56;444;135;14.88;602516;6;0;0
12543;2018-04-07 23:26:17;856;2;153.3;602777;6;0;0
12544;2018-04-07 23:28:11;673;270;4.39;602891;6;0;0
12545;2018-04-07 23:35:02;90;14;20.49;603302;6;0;0
12546;2018-04-07 23:36:10;668;43;51.23;603370;6;0;0
12547;2018-04-07 23:40:41;942;157;83.76;603641;6;0;0
12548;2018-04-07 23:44:19;380;124;55.79;603859;6;0;0
12549;2018-04-07 23:46:43;531;228;55.01;604003;6;0;0
12550;2018-04-08 00:11:00;754;94;35.93;605460;7;0;0
12551;2018-04-08 00:14:39;408;60;24.21;605679;7;0;0
12552;2018-04-08 00:15:24;636;356;147.62;605724;7;0;0
12553;2018-04-08 00:21:21;696;103;25.54;606081;7;0;0
12554;2018-04-08 00:26:54;791;78;74.85;606414;7;0;0
12555;2018-04-08 00:31:30;158;8;77.62;606690;7;0;0
12556;2018-04-08 00:33:37;312;447;69.44;606817;7;0;0
12557;2018-04-08 00:34:13;938;10;73.7;606853;7;0;0
12558;2018-04-08 00:35:59;767;292;23.96;606959;7;0;0
12559;2018-04-08 00:36:10;342;122;80.24;606970;7;0;0
12560;2018-04-08 00:39:01;725;187;71.22;607141;7;0;0
12561;2018-04-08 00:45:55;1;431;51.28;607555;7;0;0
12562;2018-04-08 00:53:57;524;349;1.6;608037;7;0;0
12563;2018-04-08 00:56:16;644;184;41.12;608176;7;0;0
12564;2018-04-08 00:56:17;662;291;78.99;608177;7;1;2
12565;2018-04-08 01:03:20;134;144;80.5;608600;7;0;0
12566;2018-04-08 01:08:37;297;339;71.88;608917;7;0;0
12567;2018-04-08 01:09:55;361;24;54.07;608995;7;0;0
12568;2018-04-08 01:17:08;981;372;54.52;609428;7;0;0
12569;2018-04-08 01:19:46;235;9;3.56;609586;7;0;0
12570;2018-04-08 01:19:48;701;261;11.48;609588;7;0;0
12571;2018-04-08 01:26:02;329;97;78.99;609962;7;0;0
12572;2018-04-08 01:31:25;8;190;15.17;610285;7;0;0
12573;2018-04-08 01:35:06;917;145;89.09;610506;7;0;0
12574;2018-04-08 01:42:05;912;260;50.13;610925;7;0;0
12575;2018-04-08 01:44:22;460;54;12.59;611062;7;0;0
12576;2018-04-08 01:44:48;60;35;54.23;611088;7;0;0
12577;2018-04-08 01:45:25;228;370;33.3;611125;7;0;0
12578;2018-04-08 01:46:12;741;299;11.34;611172;7;0;0
12579;2018-04-08 01:46:51;149;102;32.55;611211;7;0;0
12580;2018-04-08 01:50:50;441;45;54.76;611450;7;0;0
12581;2018-04-08 01:53:47;135;49;45.58;611627;7;0;0
12582;2018-04-08 01:53:54;198;423;74.17;611634;7;0;0
12583;2018-04-08 01:54:10;194;419;70.55;611650;7;0;0
12584;2018-04-08 01:56:52;570;278;77.43;611812;7;0;0
12585;2018-04-08 01:58:36;53;254;9.81;611916;7;1;2
12586;2018-04-08 01:59:28;405;110;58.28;611968;7;0;0
12587;2018-04-08 02:00:05;190;457;64.47;612005;7;0;0
12588;2018-04-08 02:02:53;594;266;30.46;612173;7;0;0
12589;2018-04-08 02:06:50;123;373;37.46;612410;7;0;0
12590;2018-04-08 02:06:54;605;371;28.16;612414;7;0;0
12591;2018-04-08 02:08:41;617;182;16.28;612521;7;0;0
12592;2018-04-08 02:09:38;729;40;29.03;612578;7;0;0
12593;2018-04-08 02:13:30;304;416;106.69;612810;7;0;0
12594;2018-04-08 02:14:03;4;372;59.75;612843;7;0;0
12595;2018-04-08 02:15:14;735;195;20.46;612914;7;1;2
12596;2018-04-08 02:16:59;36;175;15.03;613019;7;0;0
12597;2018-04-08 02:17:49;155;396;102.31;613069;7;0;0
12598;2018-04-08 02:18:56;122;100;19.24;613136;7;0;0
12599;2018-04-08 02:20:16;872;440;110.49;613216;7;0;0
12600;2018-04-08 02:20:16;37;337;8.31;613216;7;0;0
12601;2018-04-08 02:20:26;680;271;37.2;613226;7;0;0
12602;2018-04-08 02:22:36;520;212;86.2;613356;7;0;0
12603;2018-04-08 02:24:18;723;20;26.93;613458;7;0;0
12604;2018-04-08 02:24:31;917;145;92.89;613471;7;0;0
12605;2018-04-08 02:25:04;156;376;70.7;613504;7;0;0
12606;2018-04-08 02:26:21;977;279;33.15;613581;7;0;0
12607;2018-04-08 02:27:52;144;14;37.93;613672;7;0;0
12608;2018-04-08 02:28:43;744;399;68.27;613723;7;0;0
12609;2018-04-08 02:29:45;818;285;330.0;613785;7;1;3
12610;2018-04-08 02:30:04;118;81;176.97;613804;7;0;0
12611;2018-04-08 02:30:25;504;0;68.21;613825;7;0;0
12612;2018-04-08 02:31:42;310;229;36.02;613902;7;0;0
12613;2018-04-08 02:33:13;335;288;72.37;613993;7;0;0
12614;2018-04-08 02:35:19;113;161;103.97;614119;7;0;0
12615;2018-04-08 02:37:44;689;263;98.84;614264;7;0;0
12616;2018-04-08 02:38:28;286;30;9.11;614308;7;0;0
12617;2018-04-08 02:39:02;270;342;7.59;614342;7;0;0
12618;2018-04-08 02:41:06;584;219;32.08;614466;7;0;0
12619;2018-04-08 02:41:45;762;152;23.91;614505;7;1;2
12620;2018-04-08 02:43:27;716;354;17.35;614607;7;0;0
12621;2018-04-08 02:44:58;713;148;74.92;614698;7;0;0
12622;2018-04-08 02:45:20;846;164;45.949999999999996;614720;7;1;3
12623;2018-04-08 02:45:22;775;472;35.02;614722;7;0;0
12624;2018-04-08 02:46:48;612;328;61.84;614808;7;0;0
12625;2018-04-08 02:47:20;933;418;60.4;614840;7;0;0
12626;2018-04-08 02:49:21;841;207;67.27;614961;7;0;0
12627;2018-04-08 02:49:52;339;465;99.66;614992;7;0;0
12628;2018-04-08 02:51:09;747;448;17.22;615069;7;1;2
12629;2018-04-08 02:52:27;662;296;131.06;615147;7;0;0
12630;2018-04-08 02:55:17;840;366;101.57;615317;7;0;0
12631;2018-04-08 03:00:57;308;460;3.96;615657;7;0;0
12632;2018-04-08 03:01:29;409;426;61.52;615689;7;0;0
12633;2018-04-08 03:03:20;598;291;10.21;615800;7;1;2
12634;2018-04-08 03:04:00;79;236;132.37;615840;7;0;0
12635;2018-04-08 03:08:29;675;468;80.13;616109;7;0;0
12636;2018-04-08 03:09:05;266;27;8.85;616145;7;0;0
12637;2018-04-08 03:11:57;111;3;57.24;616317;7;0;0
12638;2018-04-08 03:12:53;158;419;132.38;616373;7;0;0
12639;2018-04-08 03:13:31;584;219;26.71;616411;7;0;0
12640;2018-04-08 03:14:11;312;38;122.58;616451;7;0;0
12641;2018-04-08 03:14:14;563;426;39.48;616454;7;0;0
12642;2018-04-08 03:17:33;147;320;136.23;616653;7;0;0
12643;2018-04-08 03:18:19;614;491;15.02;616699;7;0;0
12644;2018-04-08 03:18:57;161;325;62.79;616737;7;0;0
12645;2018-04-08 03:20:37;680;215;140.35;616837;7;0;0
12646;2018-04-08 03:24:25;748;168;34.9;617065;7;0;0
12647;2018-04-08 03:25:24;237;458;21.63;617124;7;0;0
12648;2018-04-08 03:25:30;128;439;93.05;617130;7;0;0
12649;2018-04-08 03:26:06;624;409;42.31;617166;7;0;0
12650;2018-04-08 03:28:47;279;454;135.17;617327;7;0;0
12651;2018-04-08 03:29:57;900;450;33.15;617397;7;0;0
12652;2018-04-08 03:32:32;933;152;120.1;617552;7;1;2
12653;2018-04-08 03:33:56;524;349;90.4;617636;7;0;0
12654;2018-04-08 03:34:54;259;176;15.43;617694;7;0;0
12655;2018-04-08 03:35:32;841;17;83.0;617732;7;0;0
12656;2018-04-08 03:36:21;608;266;42.46;617781;7;0;0
12657;2018-04-08 03:36:22;493;322;12.0;617782;7;0;0
12658;2018-04-08 03:39:20;771;413;6.67;617960;7;0;0
12659;2018-04-08 03:39:58;273;130;11.06;617998;7;1;2
12660;2018-04-08 03:42:32;328;37;123.66;618152;7;0;0
12661;2018-04-08 03:45:28;521;131;75.87;618328;7;0;0
12662;2018-04-08 03:45:54;940;195;52.4;618354;7;1;2
12663;2018-04-08 03:46:11;359;43;125.87;618371;7;0;0
12664;2018-04-08 03:47:02;556;249;2.67;618422;7;0;0
12665;2018-04-08 03:48:38;457;22;4.28;618518;7;0;0
12666;2018-04-08 03:54:37;144;6;23.66;618877;7;0;0
12667;2018-04-08 03:57:05;566;111;78.87;619025;7;0;0
12668;2018-04-08 03:58:47;635;367;20.89;619127;7;0;0
12669;2018-04-08 03:59:24;30;306;48.82;619164;7;0;0
12670;2018-04-08 04:00:25;557;155;10.58;619225;7;0;0
12671;2018-04-08 04:01:02;971;52;40.98;619262;7;0;0
12672;2018-04-08 04:03:49;947;90;71.54;619429;7;1;2
12673;2018-04-08 04:04:37;387;304;118.08;619477;7;1;2
12674;2018-04-08 04:08:17;968;203;24.71;619697;7;0;0
12675;2018-04-08 04:09:04;139;445;90.71;619744;7;0;0
12676;2018-04-08 04:09:42;330;220;5.31;619782;7;0;0
12677;2018-04-08 04:09:52;254;324;66.23;619792;7;0;0
12678;2018-04-08 04:13:48;662;291;95.99;620028;7;1;2
12679;2018-04-08 04:15:10;752;78;19.18;620110;7;0;0
12680;2018-04-08 04:15:16;717;329;10.57;620116;7;0;0
12681;2018-04-08 04:15:39;934;213;19.4;620139;7;0;0
12682;2018-04-08 04:16:27;276;200;50.78;620187;7;0;0
12683;2018-04-08 04:17:29;861;42;76.55;620249;7;0;0
12684;2018-04-08 04:20:36;210;37;18.31;620436;7;0;0
12685;2018-04-08 04:23:05;131;187;77.42;620585;7;0;0
12686;2018-04-08 04:23:46;21;349;7.23;620626;7;0;0
12687;2018-04-08 04:24:40;389;187;89.08;620680;7;0;0
12688;2018-04-08 04:25:13;359;402;33.49;620713;7;0;0
12689;2018-04-08 04:25:14;349;65;106.37;620714;7;0;0
12690;2018-04-08 04:25:45;694;41;22.46;620745;7;0;0
12691;2018-04-08 04:25:50;133;351;23.17;620750;7;0;0
12692;2018-04-08 04:26:07;677;128;74.8;620767;7;0;0
12693;2018-04-08 04:27:19;369;322;107.67;620839;7;0;0
12694;2018-04-08 04:28:17;595;152;26.43;620897;7;1;2
12695;2018-04-08 04:29:08;284;20;58.8;620948;7;0;0
12696;2018-04-08 04:29:16;5;480;23.91;620956;7;0;0
12697;2018-04-08 04:29:43;802;349;46.36;620983;7;0;0
12698;2018-04-08 04:30:28;848;172;10.91;621028;7;0;0
12699;2018-04-08 04:31:40;904;221;83.67;621100;7;0;0
12700;2018-04-08 04:33:25;62;418;22.73;621205;7;0;0
12701;2018-04-08 04:34:43;409;359;80.29;621283;7;0;0
12702;2018-04-08 04:34:54;967;407;66.92;621294;7;0;0
12703;2018-04-08 04:35:59;348;391;105.86;621359;7;0;0
12704;2018-04-08 04:36:25;383;363;59.34;621385;7;0;0
12705;2018-04-08 04:38:01;661;244;58.15;621481;7;0;0
12706;2018-04-08 04:39:13;348;391;94.46;621553;7;0;0
12707;2018-04-08 04:39:16;583;440;86.79;621556;7;0;0
12708;2018-04-08 04:39:50;441;75;98.73;621590;7;0;0
12709;2018-04-08 04:40:29;699;213;74.04;621629;7;0;0
12710;2018-04-08 04:42:23;615;46;6.49;621743;7;0;0
12711;2018-04-08 04:42:55;947;121;151.7;621775;7;0;0
12712;2018-04-08 04:43:29;387;168;121.01;621809;7;0;0
12713;2018-04-08 04:43:34;744;119;81.33;621814;7;0;0
12714;2018-04-08 04:43:41;389;269;102.67;621821;7;0;0
12715;2018-04-08 04:44:26;872;389;95.42;621866;7;0;0
12716;2018-04-08 04:45:19;677;314;84.23;621919;7;0;0
12717;2018-04-08 04:45:55;346;199;47.92;621955;7;0;0
12718;2018-04-08 04:45:59;671;248;22.29;621959;7;0;0
12719;2018-04-08 04:46:22;918;309;5.02;621982;7;0;0
12720;2018-04-08 04:48:50;196;224;44.61;622130;7;0;0
12721;2018-04-08 04:51:39;936;311;41.88;622299;7;0;0
12722;2018-04-08 04:52:58;245;248;4.91;622378;7;0;0
12723;2018-04-08 04:53:37;328;37;82.64;622417;7;0;0
12724;2018-04-08 04:54:05;97;478;10.9;622445;7;0;0
